seq,opcode,opname,len,unique,err,enqueue_ts_ns,dequeue_ts_ns,done_ts_ns,queueing_ns,daemon_ns
166,15,READ,0,672804,0,60636812714936,60636812727635,60636812820170,12699,92535
167,15,READ,0,672806,0,60636812738476,60636812750220,60636812872961,11744,122741
168,15,READ,0,672808,0,60636812808870,60636812819873,60636812911741,11003,91868
170,15,READ,0,672812,0,60636812838393,60636812846369,60636812936035,7976,89666
169,15,READ,0,672810,0,60636812823551,60636812836081,60636812939295,12530,103214
171,15,READ,0,672814,0,60636812851610,60636812862577,60636812952932,10967,90355
172,15,READ,0,672816,0,60636812868654,60636812875888,60636812967119,7234,91231
173,15,READ,0,672818,0,60636812881428,60636812886792,60636812981609,5364,94817
174,15,READ,0,672820,0,60636812894833,60636812902386,60636812984727,7553,82341
175,15,READ,0,672822,0,60636812906921,60636812916077,60636813004898,9156,88821
176,15,READ,0,672824,0,60636812928347,60636812937375,60636813032693,9028,95318
177,15,READ,0,672826,0,60636812942470,60636812948022,60636813037322,5552,89300
178,15,READ,0,672828,0,60636812958581,60636812963358,60636813051455,4777,88097
179,15,READ,0,672830,0,60636812971393,60636812975759,60636813062847,4366,87088
181,15,READ,0,672834,0,60636812998630,60636813003324,60636813087996,4694,84672
180,15,READ,0,672832,0,60636812984508,60636812994934,60636813093403,10426,98469
183,15,READ,0,672838,0,60636813023834,60636813034476,60636813123780,10642,89304
184,15,READ,0,672840,0,60636813035536,60636813040710,60636813133483,5174,92773
182,15,READ,0,672836,0,60636813011032,60636813022369,60636813142853,11337,120484
185,15,READ,0,672842,0,60636813054043,60636813058489,60636813145428,4446,86939
186,15,READ,0,672844,0,60636813079190,60636813086638,60636813171278,7448,84640
187,15,READ,0,672846,0,60636813091742,60636813097403,60636813173172,5661,75769
188,15,READ,0,672848,0,60636813105186,60636813111126,60636813208143,5940,97017
190,15,READ,0,672852,0,60636813139536,60636813146138,60636813211748,6602,65610
189,15,READ,0,672850,0,60636813116210,60636813127050,60636813218058,10840,91008
192,15,READ,0,672856,0,60636813211323,60636813219520,60636813293976,8197,74456
193,15,READ,0,672858,0,60636813226377,60636813236863,60636813313652,10486,76789
191,15,READ,0,672854,0,60636813194574,60636813207160,60636813314325,12586,107165
195,15,READ,0,672862,0,60636813255759,60636813263408,60636813352256,7649,88848
197,15,READ,0,672866,0,60636813281647,60636813288145,60636813360925,6498,72780
194,15,READ,0,672860,0,60636813243419,60636813252977,60636813365361,9558,112384
196,15,READ,0,672864,0,60636813267937,60636813277589,60636813375416,9652,97827
198,15,READ,0,672868,0,60636813294327,60636813302393,60636813377038,8066,74645
199,15,READ,0,672870,0,60636813307685,60636813315604,60636813393042,7919,77438
200,15,READ,0,672872,0,60636813322149,60636813329664,60636813422798,7515,93134
202,15,READ,0,672876,0,60636813354182,60636813359945,60636813436204,5763,76259
201,15,READ,0,672874,0,60636813341124,60636813351048,60636813443367,9924,92319
204,15,READ,0,672880,0,60636813385077,60636813389643,60636813476276,4566,86633
203,15,READ,0,672878,0,60636813369718,60636813374857,60636813478491,5139,103634
205,15,READ,0,672882,0,60636813415423,60636813422740,60636813500984,7317,78244
206,15,READ,0,672884,0,60636813430314,60636813436141,60636813526759,5827,90618
207,15,READ,0,672886,0,60636813448566,60636813453681,60636813539240,5115,85559
208,15,READ,0,672888,0,60636813462465,60636813469671,60636813546613,7206,76942
209,15,READ,0,672890,0,60636813476770,60636813485695,60636813562055,8925,76360
211,15,READ,0,672894,0,60636813502655,60636813506887,60636813579483,4232,72596
210,15,READ,0,672892,0,60636813490233,60636813498229,60636813581139,7996,82910
212,15,READ,0,672896,0,60636813515227,60636813523689,60636813597264,8462,73575
213,15,READ,0,672898,0,60636813527105,60636813536390,60636813620976,9285,84586
214,15,READ,0,672900,0,60636813548158,60636813555372,60636813639027,7214,83655
215,15,READ,0,672902,0,60636813566487,60636813571365,60636813658188,4878,86823
216,15,READ,0,672904,0,60636813580492,60636813587327,60636813668907,6835,81580
217,15,READ,0,672906,0,60636813593890,60636813603557,60636813677490,9667,73933
218,15,READ,0,672908,0,60636813606975,60636813618803,60636813727585,11828,108782
221,15,READ,0,672914,0,60636813650303,60636813657799,60636813734136,7496,76337
219,15,READ,0,672910,0,60636813619804,60636813626927,60636813737240,7123,110313
222,15,READ,0,672916,0,60636813662718,60636813666872,60636813739272,4154,72400
220,15,READ,0,672912,0,60636813637550,60636813647317,60636813750357,9767,103040
223,15,READ,0,672918,0,60636813677081,60636813685893,60636813771399,8812,85506
224,15,READ,0,672920,0,60636813692822,60636813702071,60636813790217,9249,88146
225,15,READ,0,672922,0,60636813716997,60636813727064,60636813811169,10067,84105
226,15,READ,0,672924,0,60636813729988,60636813738854,60636813817498,8866,78644
227,15,READ,0,672926,0,60636813744473,60636813748797,60636813836173,4324,87376
229,15,READ,0,672930,0,60636813773077,60636813777707,60636813850085,4630,72378
228,15,READ,0,672928,0,60636813759127,60636813765174,60636813865864,6047,100690
231,15,READ,0,672934,0,60636813798718,60636813803494,60636813892404,4776,88910
232,15,READ,0,672936,0,60636813812112,60636813821115,60636813899792,9003,78677
230,15,READ,0,672932,0,60636813786218,60636813799170,60636813909003,12952,109833
234,15,READ,0,672940,0,60636813849003,60636813856414,60636813931771,7411,75357
235,15,READ,0,672942,0,60636813862989,60636813870028,60636813944221,7039,74193
233,15,READ,0,672938,0,60636813827182,60636813840513,60636813954282,13331,113769
236,15,READ,0,672944,0,60636813877674,60636813887509,60636813985615,9835,98106
237,15,READ,0,672946,0,60636813890613,60636813899635,60636814001113,9022,101478
238,15,READ,0,672948,0,60636813903155,60636813908254,60636814001297,5099,93043
239,15,READ,0,672950,0,60636813914665,60636813920196,60636814020484,5531,100288
240,15,READ,0,672952,0,60636813930629,60636813938935,60636814022568,8306,83633
241,15,READ,0,672954,0,60636813943922,60636813951888,60636814038289,7966,86401
242,15,READ,0,672956,0,60636813956853,60636813963542,60636814051363,6689,87821
243,15,READ,0,672958,0,60636813973337,60636813982149,60636814060870,8812,78721
244,15,READ,0,672960,0,60636813989081,60636813995383,60636814080583,6302,85200
245,15,READ,0,672962,0,60636814003753,60636814009619,60636814099157,5866,89538
247,15,READ,0,672966,0,60636814042279,60636814047015,60636814122034,4736,75019
246,15,READ,0,672964,0,60636814029036,60636814035029,60636814131578,5993,96549
248,15,READ,0,672968,0,60636814057630,60636814066504,60636814156948,8874,90444
249,15,READ,0,672970,0,60636814079774,60636814090043,60636814174573,10269,84530
250,15,READ,0,672972,0,60636814095797,60636814102998,60636814189692,7201,86694
252,15,READ,0,672976,0,60636814119572,60636814128277,60636814200843,8705,72566
253,15,READ,0,672978,0,60636814132716,60636814139619,60636814211960,6903,72341
251,15,READ,0,672974,0,60636814108919,60636814121557,60636814220027,12638,98470
254,15,READ,0,672980,0,60636814146934,60636814154444,60636814228508,7510,74064
255,15,READ,0,672982,0,60636814159487,60636814163642,60636814239216,4155,75574
256,15,READ,0,672984,0,60636814172833,60636814181247,60636814268859,8414,87612
257,15,READ,0,672986,0,60636814188602,60636814197833,60636814271256,9231,73423
258,15,READ,0,672988,0,60636814203558,60636814209191,60636814295166,5633,85975
259,15,READ,0,672990,0,60636814218723,60636814223252,60636814319803,4529,96551
260,15,READ,0,672992,0,60636814232049,60636814237131,60636814339195,5082,102064
261,15,READ,0,672994,0,60636814246397,60636814255658,60636814345390,9261,89732
263,15,READ,0,672998,0,60636814272919,60636814277875,60636814351341,4956,73466
262,15,READ,0,672996,0,60636814259875,60636814273006,60636814390822,13131,117816
264,15,READ,0,673000,0,60636814295787,60636814304328,60636814394546,8541,90218
266,15,READ,0,673004,0,60636814323909,60636814328196,60636814412571,4287,84375
265,15,READ,0,673002,0,60636814310170,60636814320671,60636814418581,10501,97910
267,15,READ,0,673006,0,60636814337029,60636814344071,60636814429800,7042,85729
268,15,READ,0,673008,0,60636814351660,60636814357460,60636814451261,5800,93801
269,15,READ,0,673010,0,60636814369570,60636814376896,60636814452998,7326,76102
270,15,READ,0,673012,0,60636814398134,60636814403245,60636814485394,5111,82149
271,15,READ,0,673014,0,60636814415955,60636814420474,60636814505759,4519,85285
272,15,READ,0,673016,0,60636814430303,60636814438023,60636814511801,7720,73778
273,15,READ,0,673018,0,60636814441072,60636814450854,60636814535719,9782,84865
274,15,READ,0,673020,0,60636814451993,60636814460956,60636814537278,8963,76322
275,15,READ,0,673022,0,60636814464589,60636814470240,60636814562710,5651,92470
276,15,READ,0,673024,0,60636814476842,60636814485526,60636814563905,8684,78379
277,15,READ,0,673026,0,60636814498161,60636814509631,60636814610303,11470,100672
278,15,READ,0,673028,0,60636814517844,60636814525426,60636814612840,7582,87414
279,15,READ,0,673030,0,60636814533100,60636814543106,60636814621017,10006,77911
280,15,READ,0,673032,0,60636814546350,60636814556536,60636814638088,10186,81552
283,15,READ,0,673038,0,60636814585251,60636814592856,60636814668968,7605,76112
281,15,READ,0,673034,0,60636814558271,60636814568918,60636814687092,10647,118174
282,15,READ,0,673036,0,60636814571950,60636814577309,60636814693829,5359,116520
286,15,READ,0,673044,0,60636814628751,60636814637903,60636814712437,9152,74534
284,15,READ,0,673040,0,60636814598275,60636814612380,60636814718873,14105,106493
285,15,READ,0,673042,0,60636814611625,60636814622942,60636814721929,11317,98987
287,15,READ,0,673046,0,60636814647234,60636814655356,60636814742445,8122,87089
288,15,READ,0,673048,0,60636814662407,60636814668895,60636814764007,6488,95112
289,15,READ,0,673050,0,60636814682533,60636814688413,60636814766664,5880,78251
290,15,READ,0,673052,0,60636814764199,60636814774006,60636814846809,9807,72803
291,15,READ,0,673054,0,60636814784393,60636814796079,60636814874692,11686,78613
292,15,READ,0,673056,0,60636814805968,60636814817013,60636814900904,11045,83891
294,15,READ,0,673060,0,60636814848096,60636814853265,60636814928007,5169,74742
293,15,READ,0,673058,0,60636814830642,60636814842093,60636814951086,11451,108993
295,15,READ,0,673062,0,60636814867592,60636814876611,60636814953254,9019,76643
296,15,READ,0,673064,0,60636814885910,60636814900316,60636814998045,14406,97729
297,15,READ,0,673066,0,60636814903315,60636814910802,60636815007128,7487,96326
298,15,READ,0,673068,0,60636814924261,60636814933215,60636815007307,8954,74092
299,15,READ,0,673070,0,60636814943046,60636814952054,60636815029554,9008,77500
300,15,READ,0,673072,0,60636814963228,60636814972261,60636815061225,9033,88964
301,15,READ,0,673074,0,60636814980889,60636814995089,60636815094879,14200,99790
302,15,READ,0,673076,0,60636814998874,60636815009966,60636815096892,11092,86926
304,15,READ,0,673080,0,60636815037078,60636815046100,60636815121703,9022,75603
303,15,READ,0,673078,0,60636815019137,60636815028152,60636815137482,9015,109330
305,15,READ,0,673082,0,60636815054402,60636815063660,60636815138823,9258,75163
307,15,READ,0,673086,0,60636815092205,60636815100139,60636815176310,7934,76171
306,15,READ,0,673084,0,60636815074085,60636815086781,60636815180421,12696,93640
308,15,READ,0,673088,0,60636815116014,60636815126572,60636815226776,10558,100204
310,15,READ,0,673092,0,60636815156388,60636815164107,60636815251620,7719,87513
311,15,READ,0,673094,0,60636815173574,60636815182408,60636815258634,8834,76226
309,15,READ,0,673090,0,60636815138629,60636815149968,60636815263925,11339,113957
312,15,READ,0,673096,0,60636815191782,60636815200529,60636815290567,8747,90038
314,15,READ,0,673100,0,60636815237733,60636815246169,60636815322286,8436,76117
313,15,READ,0,673098,0,60636815217413,60636815230859,60636815331248,13446,100389
315,15,READ,0,673102,0,60636815255977,60636815260997,60636815336762,5020,75765
317,15,READ,0,673106,0,60636815292029,60636815298287,60636815375076,6258,76789
318,15,READ,0,673108,0,60636815310004,60636815328617,60636815409013,18613,80396
320,15,READ,0,673112,0,60636815346357,60636815355092,60636815430824,8735,75732
316,15,READ,0,673104,0,60636815272456,60636815288909,60636815433817,16453,144908
319,15,READ,0,673110,0,60636815328272,60636815338557,60636815434781,10285,96224
321,15,READ,0,673114,0,60636815362611,60636815371614,60636815458028,9003,86414
322,15,READ,0,673116,0,60636815387050,60636815398152,60636815485909,11102,87757
323,15,READ,0,673118,0,60636815406177,60636815415073,60636815491876,8896,76803
324,15,READ,0,673120,0,60636815423349,60636815431830,60636815516886,8481,85056
325,15,READ,0,673122,0,60636815442552,60636815448393,60636815548717,5841,100324
326,15,READ,0,673124,0,60636815463279,60636815477723,60636815578821,14444,101098
327,15,READ,0,673126,0,60636815481831,60636815491841,60636815586704,10010,94863
328,15,READ,0,673128,0,60636815499532,60636815506400,60636815589371,6868,82971
329,15,READ,0,673130,0,60636815519714,60636815527868,60636815620318,8154,92450
330,15,READ,0,673132,0,60636815539343,60636815548388,60636815623473,9045,75085
332,15,READ,0,673136,0,60636815577891,60636815586627,60636815661581,8736,74954
331,15,READ,0,673134,0,60636815558107,60636815565594,60636815664362,7487,98768
333,15,READ,0,673138,0,60636815595323,60636815601818,60636815690083,6495,88265
334,15,READ,0,673140,0,60636815613000,60636815623447,60636815712408,10447,88961
335,15,READ,0,673142,0,60636815633055,60636815642604,60636815716240,9549,73636
336,15,READ,0,673144,0,60636815649832,60636815658282,60636815753995,8450,95713
337,15,READ,0,673146,0,60636815675220,60636815686521,60636815780407,11301,93886
338,15,READ,0,673148,0,60636815693838,60636815700673,60636815791669,6835,90996
340,15,READ,0,673152,0,60636815730087,60636815740500,60636815812131,10413,71631
339,15,READ,0,673150,0,60636815711978,60636815722529,60636815823836,10551,101307
342,15,READ,0,673156,0,60636815765513,60636815773746,60636815849035,8233,75289
341,15,READ,0,673154,0,60636815748451,60636815758658,60636815858125,10207,99467
343,15,READ,0,673158,0,60636815789328,60636815799015,60636815871017,9687,72002
344,15,READ,0,673160,0,60636815807065,60636815818771,60636815917911,11706,99140
345,15,READ,0,673162,0,60636815824429,60636815832716,60636815919701,8287,86985
346,15,READ,0,673164,0,60636815842645,60636815850851,60636815922835,8206,71984
347,15,READ,0,673166,0,60636815859185,60636815866689,60636815950610,7504,83921
348,15,READ,0,673168,0,60636815876915,60636815886030,60636815974931,9115,88901
350,15,READ,0,673172,0,60636815911079,60636815919245,60636815991255,8166,72010
349,15,READ,0,673170,0,60636815893934,60636815908791,60636816009725,14857,100934
352,15,READ,0,673176,0,60636815949921,60636815957771,60636816031343,7850,73572
351,15,READ,0,673174,0,60636815929052,60636815934636,60636816051205,5584,116569
354,15,READ,0,673180,0,60636815985184,60636815993936,60636816083851,8752,89915
355,15,READ,0,673182,0,60636816001930,60636816010111,60636816084167,8181,74056
353,15,READ,0,673178,0,60636815967686,60636815978175,60636816084957,10489,106782
356,15,READ,0,673184,0,60636816024837,60636816037496,60636816132254,12659,94758
358,15,READ,0,673188,0,60636816060911,60636816069521,60636816142756,8610,73235
357,15,READ,0,673186,0,60636816043781,60636816054408,60636816159010,10627,104602
359,15,READ,0,673190,0,60636816080059,60636816089960,60636816174513,9901,84553
360,15,READ,0,673192,0,60636816099020,60636816106665,60636816190906,7645,84241
362,15,READ,0,673196,0,60636816133584,60636816141846,60636816217540,8262,75694
361,15,READ,0,673194,0,60636816116099,60636816131157,60636816229326,15058,98169
