procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 54985536  20888 8105928    0    0     0 145656 46386 87446  3  5 92  1  0
 5  0      0 54686168  20920 8403696    0    0     4 131636 50327 96482  2  5 92  1  0
 2  0      0 54759524  20956 8314420    0    0     0 121728 49636 94793  3  5 92  1  0
 2  0      0 56383344  21072 6701352    0    0     8 172304 60755 80851  2  5 92  1  0
 2  0      0 56039964  21084 7059740    0    0     0 65820 48721 92869  3  5 92  1  0
 3  0      0 55774768  21124 7324456    0    0     0 122132 47015 87808  3  5 92  1  0
 6  2      0 55497072  21152 7599928    0    0     0 131636 47023 88820  3  4 92  1  0
12  0      0 55777816  21188 7311212    0    0     0 120948 45330 83415  2  5 93  1  0
 1  0      0 55870696  21232 7182332    0    0     0 111316 46354 86282  3  4 92  1  0
 4  0      0 55457356  21264 7585864    0    0     0 253852 43303 75631  2  5 93  1  0
 1  0      0 56351128  21292 6667604    0    0     0 169772 48311 90037  1  3 95  1  0
 1  0      0 56236728  21292 6782312    0    0     0     0 49146 93602  2  3 95  0  0
 2  1      0 56133980  21380 6885860    0    0     4 73604 62047 84777  1  3 95  1  0
 3  0      0 56029660  21388 6991248    0    0     0    20 46943 89027  1  3 96  0  0
 4  0      0 55925852  21392 7090584    0    0     4     0 44747 83544  1  2 96  0  0
 2  0      0 55835644  21400 7185216    0    0     0    80 43536 80276  1  3 96  0  0
 3  1      0 55744704  21400 7274796    0    0     0     0 43005 79072  1  2 96  0  0
 1  0      0 55653240  21408 7367240    0    0     0    72 42172 77389  1  3 96  0  0
 1  0      0 55565548  21408 7454364    0    0     0     0 41488 75524  2  2 96  0  0
 1  0      0 55468352  21408 7540636    0    0     0     0 41685 74494  2  3 95  0  0
 1  0      0 55382936  21416 7631440    0    0     0    32 42104 77388  1  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 55293980  21416 7722056    0    0     0     0 41998 77312  1  2 96  0  0
 8  0      0 55057888  21448 7954436    0    0     0 253836 41470 73676  2  3 94  1  0
 4  0      0 55395800  21572 7679668    0    0     8 340392 55843 77245  3  5 91  1  0
 5  0      0 55085648  21604 7991692    0    0     0 132188 46335 86153  3  5 92  1  0
 6  0      0 54818360  21632 8261572    0    0     0 132192 43829 81097  3  5 92  0  0
 2  0      0 54544156  21660 8535860    0    0     0 132184 44784 83041  3  5 92  0  0
 7  0      0 54322888  21696 8758800    0    0     0 158160 43015 78397  3  4 93  0  0
 4  0      0 54055948  21748 9020144    0    0     0 138648 44648 82797  3  5 92  0  0
 4  0      0 53680960  21760 9385996    0    0     0 74004 51007 97881  3  5 91  1  0
 6  1      0 53536604  21804 9529896    0    0     0 164788 52210 102361  3  4 92  1  0
 4  1      0 54894148  21816 8175744    0    0     0 65876 47237 88082  2  5 92  1  0
 4  0      0 54627596  21928 8440840    0    0     4 205320 56664 92066  3  5 92  1  0
 3  0      0 55105632  21968 7948488    0    0     8 131180 47623 89699  2  5 92  1  0
 4  0      0 55256720  21980 7805668    0    0     0 65888 48790 93232  3  5 92  1  0
 8  0      0 55017164  22004 8057852    0    0     0 131636 48956 93260  3  5 92  1  0
 5  1      0 55444316  22036 7603580    0    0     0 106396 44477 81351  3  4 92  1  0
10  1      0 55090884  22084 7953732    0    0     0 326228 47819 88874  3  5 91  1  0
 6  1      0 55208864  22128 7818272    0    0     0 296108 47832 88057  3  6 90  1  0
 2  1      0 55668732  22148 7341652    0    0     0 40260 44633 79466  1  3 95  1  0
 1  0      0 55578276  22148 7443220    0    0     0     0 45969 85757  1  3 96  0  0
 5  1      0 55479004  22148 7545632    0    0     0     0 46747 88105  1  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 55370932  22236 7648504    0    0     4 73688 56229 84541  1  3 95  0  0
 1  0      0 55276940  22236 7745228    0    0     0     0 45078 84322  1  2 96  0  0
 3  0      0 55181444  22244 7841452    0    0     0   248 43718 81012  2  3 95  0  0
 3  0      0 55088460  22244 7935408    0    0     0     0 43866 81665  1  2 96  0  0
