procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 54554988  20960 8473080    0    0     0 132184 47636 91287  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 54279392  21012 8743340    0    0     0 174840 46528 88375  2  5 92  0  0
 6  0      0 53952404  21040 9067828    0    0     0 131628 47439 88128  3  5 92  1  0
 9  0      0 55698508  21068 7304500    0    0     0 63144 45967 86205  2  6 92  0  0
 5  0      0 55399748  21096 7618068    0    0     0 131712 45674 85518  2  5 92  1  0
 5  0      0 55400112  21164 7618416    0    0     0 382720 44898 81835  2  6 91  1  0
 6  0      0 55511740  21208 7504376    0    0     0 321052 43271 77840  3  7 89  1  0
 6  0      0 55776568  21336 7412872    0    0     4 202680 56347 83394  2  5 92  1  0
 3  1      0 55474500  21364 7714084    0    0     0 131628 47247 89351  3  5 91  1  0
 4  0      0 56025956  21400 7162812    0    0     0 128968 45184 83836  2  5 92  1  0
 7  0      0 55646512  21416 7547372    0    0     0 65824 45996 86557  2  5 92  1  0
 3  0      0 55780432  21456 7402892    0    0     4 128472 45551 85328  2  5 92  1  0
 5  0      0 55872752  21500 7279836    0    0     0 127928 45058 81244  2  5 92  1  0
 4  0      0 55552700  21528 7580872    0    0     0 131668 44614 83132  2  5 92  1  0
 1  1      0 55145772  21548 7966212    0    0     4 193356 44277 82130  2  5 92  1  0
 2  0      0 55370836  21584 7722644    0    0     0 65940 44593 83709  2  5 92  1  0
 5  1      0 55056544  21708 8010364    0    0     8 205332 59307 85510  3  5 91  1  0
 4  0      0 54502004  21776 8542188    0    0     0 376148 46961 87079  3  7 90  1  0
 6  1      0 55292316  21832 7713248    0    0     0 387340 47853 89142  3  8 89  1  0
 5  0      0 54984688  21872 8052128    0    0     0 132636 48855 94444  3  5 92  1  0
 3  0      0 54636136  21900 8400680    0    0     0 132188 49105 95718  3  5 92  1  0
10  1      0 54373448  21956 8660416    0    0     0 189328 47883 91918  2  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 54023280  21984 8996084    0    0     0 132184 48821 92418  3  5 92  0  0
 4  1      0 53730152  22016 9295648    0    0     0 132184 48527 93545  2  5 92  1  0
 4  0      0 55451696  22052 7555580    0    0     0 116316 44779 82179  2  5 92  1  0
 4  0      0 55149456  22164 7868760    0    0     4 205400 47712 88280  2  5 92  1  0
 4  0      0 55377008  22196 7639712    0    0     0 120432 47691 91050  2  5 92  1  0
 6  1      0 54975304  22208 8047504    0    0     0 131612 46045 87251  2  6 92  0  0
 7  1      0 54471372  22256 8549356    0    0     0 319720 46500 85841  3  6 90  1  0
 5  0      0 55047956  22312 7956936    0    0     4 375084 47906 89370  3  8 88  1  0
 2  0      0 54919184  22344 8085408    0    0     0 131764 46908 88569  2  5 92  1  0
 5  0      0 54611492  22372 8393968    0    0     4 131640 46475 87737  3  5 92  1  0
 7  0      0 54979896  22404 8015448    0    0     0 119844 46589 85545  2  5 92  1  0
 4  0      0 54647012  22428 8351576    0    0     0 131648 47876 90847  3  5 92  1  0
 3  0      0 54842320  22556 8140092    0    0    12 181476 62289 87072  2  5 92  1  0
 6  0      0 54618816  22568 8379500    0    0     0 65844 45516 85457  3  5 92  0  0
 3  0      0 54323288  22592 8676476    0    0     0 131636 46523 87989  3  5 92  1  0
 2  1      0 54031628  22616 8965856    0    0     0 159356 47369 90036  3  5 92  1  0
 4  0      0 53703660  22644 9294832    0    0     0 65884 47710 91546  3  5 92  1  0
 4  1      0 53418944  22688 9574656    0    0     0 258604 47923 90137  3  5 92  1  0
 7  0      0 52644372  22724 10340728    0    0     0 258840 45849 83455  3  8 89  1  0
 5  0      0 54795480  22776 8361420    0    0     0 372824 48079 87239  2  6 91  1  0
 2  0      0 54499756  22800 8669104    0    0     0 132200 47909 89979  2  6 91  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 54143824  22920 9024448    0    0    12 205844 60610 91104  2  6 92  1  0
 6  1      0 53800128  22952 9369208    0    0     0 137748 46866 89636  2  5 92  0  0
 5  0      0 53455084  22988 9708432    0    0     8 188164 46428 88471  2  5 92  0  0
 5  0      0 53107596  23016 10030548    0    0     0 136168 46077 88175  2  5 92  0  0
 2  0      0 52864204  23060 10249268    0    0     4 194312 45459 86637  3  5 92  0  0
 5  0      0 52513604  23104 10574644    0    0     0 131524 45614 86790  2  5 92  0  0
 5  1      0 52158968  23132 10901448    0    0     0 132196 44894 85401  2  5 92  0  0
 7  0      0 51693004  23212 11328936    0    0     0 396632 45405 84493  2  6 91  1  0
 6  0      0 52401740  23268 10582400    0    0     0 386796 47090 90853  3  8 89  1  0
 5  0      0 54586628  23380 8417096    0    0     4 158424 57110 86984  2  6 91  1  0
 7  0      0 54280744  23408 8727908    0    0     0 131672 49901 96839  2  5 92  1  0
 7  0      0 54385436  23444 8616188    0    0     0 117740 49081 94768  3  5 92  1  0
 4  1      0 54009820  23464 8994548    0    0     4 132016 47795 91601  3  5 92  0  0
 5  0      0 54255632  23496 8745760    0    0     0 51544 46832 89423  2  5 92  1  0
 9  0      0 53983780  23536 9025164    0    0     0 131728 45701 86295  2  5 92  1  0
 5  0      0 54219760  23572 8782160    0    0     0 117616 46595 88481  2  5 92  0  0
 4  0      0 53918752  23600 9086868    0    0     0 131684 46753 88954  2  5 92  0  0
 6  0      0 54089276  23728 8906672    0    0     8 176960 52859 82361  2  5 92  1  0
 3  0      0 53633116  23788 9371632    0    0     0 385484 45555 84116  3  6 90  1  0
