Linux 5.15.0 (noslab-gpu) 	11/20/2025 	_x86_64_	(40 CPU)

01:08:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:08:59 PM    8    1.98    0.00   97.03    0.00    0.00    0.00    0.00    0.00    0.00    0.99
01:08:59 PM    9    1.01    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   10    4.08    0.00   52.04    0.00    0.00    0.00    0.00    0.00    0.00   43.88
01:08:59 PM   11   14.85    0.00   40.59    0.99    0.00    0.00    0.00    0.00    0.00   43.56
01:08:59 PM   12   14.29    0.00   52.04    0.00    0.00    0.00    0.00    0.00    0.00   33.67
01:08:59 PM   13    4.04    0.00   48.48    0.00    0.00    0.00    0.00    0.00    0.00   47.47
01:08:59 PM   14    2.02    0.00   42.42    5.05    0.00    0.00    0.00    0.00    0.00   50.51
01:08:59 PM   15    5.00    0.00   50.00    8.00    0.00    0.00    0.00    0.00    0.00   37.00
01:08:59 PM   16    3.96    0.00   44.55    5.94    0.00    0.00    0.00    0.00    0.00   45.54
01:08:59 PM   17    4.04    0.00   53.54    0.00    0.00    0.00    0.00    0.00    0.00   42.42
01:08:59 PM   18    4.95    0.00   55.45    0.99    0.00    0.00    0.00    0.00    0.00   38.61
01:08:59 PM   19    2.00    0.00   54.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
01:08:59 PM   20    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   21    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   22    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   23    1.98    0.00   93.07    0.00    0.00    0.00    0.00    0.00    0.00    4.95
01:08:59 PM   24    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   25    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   26    1.00    0.00   99.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   27    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   28    1.00    0.00   99.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   29    1.00    0.00   99.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:08:59 PM   30    3.96    0.00   41.58    0.00    0.00    0.00    0.00    0.00    0.00   54.46
01:08:59 PM   31    2.02    0.00   62.63    0.00    0.00    0.00    0.00    0.00    0.00   35.35
01:08:59 PM   32   23.16    0.00   38.95    0.00    0.00    0.00    0.00    0.00    0.00   37.89
01:08:59 PM   33    7.07    0.00   46.46    0.00    0.00    0.00    0.00    0.00    0.00   46.46
01:08:59 PM   34    2.97    0.00   48.51    0.00    0.00    0.00    0.00    0.00    0.00   48.51
01:08:59 PM   35    3.96    0.00   28.71    0.00    0.00    0.00    0.00    0.00    0.00   67.33
01:08:59 PM   36    4.12    0.00   41.24    0.00    0.00    0.00    0.00    0.00    0.00   54.64
01:08:59 PM   37    4.95    0.00   48.51    0.00    0.00    0.00    0.00    0.00    0.00   46.53
01:08:59 PM   38    1.96    0.00   48.04    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:08:59 PM   39    2.02    0.00   53.54    0.00    0.00    0.00    0.00    0.00    0.00   44.44

01:08:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:00 PM  all    4.77    0.00   70.00    1.08    0.00    0.00    0.00    0.00    0.00   24.15
01:09:00 PM    0    3.03    0.00   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    1    7.07    0.00   92.93    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    2    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    3    4.04    0.00   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    4    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    5    3.03    0.00   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    6    6.93    0.00   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    7    1.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
01:09:00 PM    8    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM    9    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   10    2.00    0.00   46.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
01:09:00 PM   11    2.00    0.00   46.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
01:09:00 PM   12   13.00    0.00   34.00    2.00    0.00    0.00    0.00    0.00    0.00   51.00
01:09:00 PM   13   11.11    0.00   41.41    0.00    0.00    0.00    0.00    0.00    0.00   47.47
01:09:00 PM   14    4.95    0.00   50.50   14.85    0.00    0.00    0.00    0.00    0.00   29.70
01:09:00 PM   15    9.00    0.00   44.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
01:09:00 PM   16    7.00    0.00   45.00    4.00    0.00    0.00    0.00    0.00    0.00   44.00
01:09:00 PM   17    4.04    0.00   44.44    0.00    0.00    0.00    0.00    0.00    0.00   51.52
01:09:00 PM   18    3.03    0.00   46.46    0.00    0.00    0.00    0.00    0.00    0.00   50.51
01:09:00 PM   19    3.00    0.00   53.00    5.00    0.00    0.00    0.00    0.00    0.00   39.00
01:09:00 PM   20    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   21    5.94    0.00   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   22    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   23    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   24    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   25    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   26    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   27    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   28    3.03    0.00   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   29    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:00 PM   30    4.08    0.00   39.80    0.00    0.00    0.00    0.00    0.00    0.00   56.12
01:09:00 PM   31    4.08    0.00   45.92    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:09:00 PM   32   14.00    0.00   39.00    5.00    0.00    0.00    0.00    0.00    0.00   42.00
01:09:00 PM   33    7.22    0.00   43.30    0.00    0.00    0.00    0.00    0.00    0.00   49.48
01:09:00 PM   34    2.02    0.00   42.42    0.00    0.00    0.00    0.00    0.00    0.00   55.56
01:09:00 PM   35    6.25    0.00   36.46    1.04    0.00    0.00    0.00    0.00    0.00   56.25
01:09:00 PM   36    4.95    0.00   53.47    8.91    0.00    0.00    0.00    0.00    0.00   32.67
01:09:00 PM   37    2.04    0.00   42.86    1.02    0.00    0.00    0.00    0.00    0.00   54.08
01:09:00 PM   38    6.06    0.00   39.39    0.00    0.00    0.00    0.00    0.00    0.00   54.55
01:09:00 PM   39    6.00    0.00   39.00    1.00    0.00    0.00    0.00    0.00    0.00   54.00

01:09:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:01 PM  all    4.45    0.00   74.29    2.67    0.00    0.00    0.00    0.00    0.00   18.59
01:09:01 PM    0    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    1    1.96    0.00   96.08    1.96    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    2    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    3    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    4    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    5    5.94    0.00   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    6    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    7    0.99    0.00   98.02    0.99    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    8    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM    9    4.00    0.00   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   10    2.02    0.00   60.61   10.10    0.00    0.00    0.00    0.00    0.00   27.27
01:09:01 PM   11    9.00    0.00   51.00    0.00    0.00    0.00    0.00    0.00    0.00   40.00
01:09:01 PM   12    4.90    0.00   62.75   15.69    0.00    0.00    0.00    0.00    0.00   16.67
01:09:01 PM   13   11.88    0.00   54.46    0.99    0.00    0.00    0.00    0.00    0.00   32.67
01:09:01 PM   14    9.09    0.00   43.43    3.03    0.00    0.00    0.00    0.00    0.00   44.44
01:09:01 PM   15    3.03    0.00   52.53    0.00    0.00    0.00    0.00    0.00    0.00   44.44
01:09:01 PM   16    5.05    0.00   41.41    0.00    0.00    0.00    0.00    0.00    0.00   53.54
01:09:01 PM   17    4.95    0.00   59.41   13.86    0.00    0.00    0.00    0.00    0.00   21.78
01:09:01 PM   18    3.06    0.00   57.14    4.08    0.00    0.00    0.00    0.00    0.00   35.71
01:09:01 PM   19    4.90    0.00   68.63    5.88    0.00    0.00    0.00    0.00    0.00   20.59
01:09:01 PM   20    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   21    3.03    0.00   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   22    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   23    3.00    0.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   24    9.00    0.00   91.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   25    0.99    0.00   98.02    0.99    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   26    2.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   27    2.00    0.00   95.00    1.00    0.00    0.00    0.00    0.00    0.00    2.00
01:09:01 PM   28    3.96    0.00   96.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   29    3.96    0.00   96.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:01 PM   30   10.00    0.00   40.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:09:01 PM   31    6.12    0.00   54.08    7.14    0.00    0.00    0.00    0.00    0.00   32.65
01:09:01 PM   32    6.06    0.00   46.46    1.01    0.00    0.00    0.00    0.00    0.00   46.46
01:09:01 PM   33    5.05    0.00   49.49    0.00    0.00    0.00    0.00    0.00    0.00   45.45
01:09:01 PM   34    1.98    0.00   59.41   13.86    0.00    0.00    0.00    0.00    0.00   24.75
01:09:01 PM   35   11.00    0.00   42.00    3.00    0.00    0.00    0.00    0.00    0.00   44.00
01:09:01 PM   36    2.97    0.00   50.50    7.92    0.00    0.00    0.00    0.00    0.00   38.61
01:09:01 PM   37    4.00    0.00   56.00   12.00    0.00    0.00    0.00    0.00    0.00   28.00
01:09:01 PM   38    1.01    0.00   54.55    3.03    0.00    0.00    0.00    0.00    0.00   41.41
01:09:01 PM   39    4.04    0.00   39.39    0.00    0.00    0.00    0.00    0.00    0.00   56.57

01:09:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:02 PM  all    4.70    0.00   40.14    7.99    0.00    0.00    0.00    0.00    0.00   47.17
01:09:02 PM    0    4.95    0.00   72.28   12.87    0.00    0.00    0.00    0.00    0.00    9.90
01:09:02 PM    1    1.01    0.00   77.78   16.16    0.00    0.00    0.00    0.00    0.00    5.05
01:09:02 PM    2    8.00    0.00   71.00   12.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:02 PM    3    9.00    0.00   71.00   11.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:02 PM    4    7.00    0.00   68.00   16.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:02 PM    5    4.04    0.00   73.74   14.14    0.00    0.00    0.00    0.00    0.00    8.08
01:09:02 PM    6   12.12    0.00   66.67   16.16    0.00    0.00    0.00    0.00    0.00    5.05
01:09:02 PM    7    3.03    0.00   67.68   22.22    0.00    0.00    0.00    0.00    0.00    7.07
01:09:02 PM    8    1.00    0.00   81.00   15.00    0.00    0.00    0.00    0.00    0.00    3.00
01:09:02 PM    9    3.00    0.00   77.00   11.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:02 PM   10    2.11    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:02 PM   11    4.26    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   88.30
01:09:02 PM   12    3.09    0.00    7.22    5.15    0.00    0.00    0.00    0.00    0.00   84.54
01:09:02 PM   13    8.51    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   82.98
01:09:02 PM   14    4.17    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   85.42
01:09:02 PM   15    5.15    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   80.41
01:09:02 PM   16    2.08    0.00   10.42    3.12    0.00    0.00    0.00    0.00    0.00   84.38
01:09:02 PM   17    5.21    0.00   14.58    3.12    0.00    0.00    0.00    0.00    0.00   77.08
01:09:02 PM   18    2.04    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   91.84
01:09:02 PM   19    4.21    0.00   10.53    3.16    0.00    0.00    0.00    0.00    0.00   82.11
01:09:02 PM   20    3.96    0.00   71.29   13.86    0.00    0.00    0.00    0.00    0.00   10.89
01:09:02 PM   21    3.00    0.00   73.00   12.00    0.00    0.00    0.00    0.00    0.00   12.00
01:09:02 PM   22    4.04    0.00   68.69   16.16    0.00    0.00    0.00    0.00    0.00   11.11
01:09:02 PM   23    8.00    0.00   66.00   17.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:02 PM   24   14.29    0.00   61.22   11.22    0.00    0.00    0.00    0.00    0.00   13.27
01:09:02 PM   25    4.00    0.00   68.00   15.00    0.00    0.00    0.00    0.00    0.00   13.00
01:09:02 PM   26   11.88    0.00   60.40   12.87    0.00    0.00    0.00    0.00    0.00   14.85
01:09:02 PM   27    2.02    0.00   64.65   18.18    0.00    0.00    0.00    0.00    0.00   15.15
01:09:02 PM   28    4.08    0.00   72.45   13.27    0.00    0.00    0.00    0.00    0.00   10.20
01:09:02 PM   29    4.00    0.00   70.00   12.00    0.00    0.00    0.00    0.00    0.00   14.00
01:09:02 PM   30    3.09    0.00    9.28    2.06    0.00    0.00    0.00    0.00    0.00   85.57
01:09:02 PM   31    2.08    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   91.67
01:09:02 PM   32    5.26    0.00    8.42    1.05    0.00    0.00    0.00    0.00    0.00   85.26
01:09:02 PM   33    5.10    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   87.76
01:09:02 PM   34    2.11    0.00    9.47    3.16    0.00    0.00    0.00    0.00    0.00   85.26
01:09:02 PM   35    1.03    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   87.63
01:09:02 PM   36    5.15    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   84.54
01:09:02 PM   37    4.17    0.00    7.29    1.04    0.00    0.00    0.00    0.00    0.00   87.50
01:09:02 PM   38    1.03    0.00    6.19    5.15    0.00    0.00    0.00    0.00    0.00   87.63
01:09:02 PM   39    5.15    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   84.54

01:09:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:03 PM  all    4.36    0.00   38.87    7.47    0.00    0.00    0.00    0.00    0.00   49.31
01:09:03 PM    0    4.00    0.00   73.00   12.00    0.00    0.00    0.00    0.00    0.00   11.00
01:09:03 PM    1   18.00    0.00   63.00   12.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:03 PM    2    1.00    0.00   81.00   11.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:03 PM    3    4.04    0.00   68.69   18.18    0.00    0.00    0.00    0.00    0.00    9.09
01:09:03 PM    4    8.91    0.00   72.28   14.85    0.00    0.00    0.00    0.00    0.00    3.96
01:09:03 PM    5    2.94    0.00   78.43   11.76    0.00    0.00    0.00    0.00    0.00    6.86
01:09:03 PM    6    4.95    0.00   72.28   15.84    0.00    0.00    0.00    0.00    0.00    6.93
01:09:03 PM    7    3.00    0.00   74.00   13.00    0.00    0.00    0.00    0.00    0.00   10.00
01:09:03 PM    8    8.91    0.00   67.33   11.88    0.00    0.00    0.00    0.00    0.00   11.88
01:09:03 PM    9   14.00    0.00   67.00   11.00    0.00    0.00    0.00    0.00    0.00    8.00
01:09:03 PM   10    1.06    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   96.81
01:09:03 PM   11    0.00    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   93.81
01:09:03 PM   12    3.12    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   90.62
01:09:03 PM   13    3.19    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   89.36
01:09:03 PM   14    1.05    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   95.79
01:09:03 PM   15    2.13    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   89.36
01:09:03 PM   16    2.11    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   92.63
01:09:03 PM   17    2.15    0.00    8.60    0.00    0.00    0.00    0.00    0.00    0.00   89.25
01:09:03 PM   18    5.32    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   90.43
01:09:03 PM   19    3.19    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   93.62
01:09:03 PM   20    4.04    0.00   74.75   17.17    0.00    0.00    0.00    0.00    0.00    4.04
01:09:03 PM   21    9.90    0.00   68.32   14.85    0.00    0.00    0.00    0.00    0.00    6.93
01:09:03 PM   22    2.00    0.00   75.00   13.00    0.00    0.00    0.00    0.00    0.00   10.00
01:09:03 PM   23    2.97    0.00   73.27   14.85    0.00    0.00    0.00    0.00    0.00    8.91
01:09:03 PM   24    5.94    0.00   69.31   17.82    0.00    0.00    0.00    0.00    0.00    6.93
01:09:03 PM   25    2.97    0.00   66.34   18.81    0.00    0.00    0.00    0.00    0.00   11.88
01:09:03 PM   26    2.00    0.00   73.00   19.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:03 PM   27    1.96    0.00   66.67   15.69    0.00    0.00    0.00    0.00    0.00   15.69
01:09:03 PM   28   11.88    0.00   59.41   16.83    0.00    0.00    0.00    0.00    0.00   11.88
01:09:03 PM   29    8.08    0.00   67.68   10.10    0.00    0.00    0.00    0.00    0.00   14.14
01:09:03 PM   30    3.26    0.00    4.35    0.00    0.00    0.00    0.00    0.00    0.00   92.39
01:09:03 PM   31    2.13    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   91.49
01:09:03 PM   32    5.43    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   85.87
01:09:03 PM   33    2.06    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   92.78
01:09:03 PM   34    5.38    0.00    3.23    0.00    0.00    0.00    0.00    0.00    0.00   91.40
01:09:03 PM   35    3.19    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   91.49
01:09:03 PM   36    1.08    0.00    3.23    0.00    0.00    0.00    0.00    0.00    0.00   95.70
01:09:03 PM   37    1.04    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   93.75
01:09:03 PM   38    2.06    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   92.78
01:09:03 PM   39    2.11    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   95.79

01:09:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:04 PM  all    4.25    0.00   41.31    6.80    0.00    0.00    0.00    0.00    0.00   47.64
01:09:04 PM    0    8.00    0.00   73.00   10.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:04 PM    1    8.00    0.00   75.00   11.00    0.00    0.00    0.00    0.00    0.00    6.00
01:09:04 PM    2    1.01    0.00   80.81   12.12    0.00    0.00    0.00    0.00    0.00    6.06
01:09:04 PM    3    2.00    0.00   73.00   16.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:04 PM    4    2.02    0.00   76.77   17.17    0.00    0.00    0.00    0.00    0.00    4.04
01:09:04 PM    5    6.06    0.00   72.73   12.12    0.00    0.00    0.00    0.00    0.00    9.09
01:09:04 PM    6    3.00    0.00   78.00    9.00    0.00    0.00    0.00    0.00    0.00   10.00
01:09:04 PM    7    7.00    0.00   75.00   11.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:04 PM    8    7.92    0.00   74.26    6.93    0.00    0.00    0.00    0.00    0.00   10.89
01:09:04 PM    9    7.00    0.00   72.00   14.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:04 PM   10    1.08    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   91.40
01:09:04 PM   11    2.11    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:04 PM   12    4.08    0.00    9.18    1.02    0.00    0.00    0.00    0.00    0.00   85.71
01:09:04 PM   13    3.16    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   92.63
01:09:04 PM   14    1.05    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   94.74
01:09:04 PM   15    3.09    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   88.66
01:09:04 PM   16    0.00    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:04 PM   17    2.13    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   93.62
01:09:04 PM   18    6.45    0.00    8.60    0.00    0.00    0.00    0.00    0.00    0.00   84.95
01:09:04 PM   19    3.19    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   88.30
01:09:04 PM   20    1.98    0.00   72.28   21.78    0.00    0.00    0.00    0.00    0.00    3.96
01:09:04 PM   21   11.11    0.00   69.70    9.09    0.00    0.00    0.00    0.00    0.00   10.10
01:09:04 PM   22   10.00    0.00   67.00   10.00    0.00    0.00    0.00    0.00    0.00   13.00
01:09:04 PM   23    2.00    0.00   77.00   14.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:04 PM   24    1.98    0.00   79.21   11.88    0.00    0.00    0.00    0.00    0.00    6.93
01:09:04 PM   25    2.97    0.00   71.29   17.82    0.00    0.00    0.00    0.00    0.00    7.92
01:09:04 PM   26    8.08    0.00   75.76   13.13    0.00    0.00    0.00    0.00    0.00    3.03
01:09:04 PM   27    7.07    0.00   67.68   21.21    0.00    0.00    0.00    0.00    0.00    4.04
01:09:04 PM   28    6.12    0.00   76.53   11.22    0.00    0.00    0.00    0.00    0.00    6.12
01:09:04 PM   29    9.90    0.00   66.34   13.86    0.00    0.00    0.00    0.00    0.00    9.90
01:09:04 PM   30    4.26    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   88.30
01:09:04 PM   31    2.13    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   91.49
01:09:04 PM   32    1.09    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   91.30
01:09:04 PM   33    3.16    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:04 PM   34    4.26    0.00    9.57    0.00    0.00    0.00    0.00    0.00    0.00   86.17
01:09:04 PM   35    4.30    0.00    8.60    0.00    0.00    0.00    0.00    0.00    0.00   87.10
01:09:04 PM   36    6.52    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   85.87
01:09:04 PM   37    1.05    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01:09:04 PM   38    2.11    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   90.53
01:09:04 PM   39    0.00    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   94.74

01:09:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:05 PM  all    4.39    0.00   56.08    3.40    0.00    0.00    0.00    0.00    0.00   36.13
01:09:05 PM    0    4.00    0.00   83.00    8.00    0.00    0.00    0.00    0.00    0.00    5.00
01:09:05 PM    1    3.96    0.00   89.11    4.95    0.00    0.00    0.00    0.00    0.00    1.98
01:09:05 PM    2    2.00    0.00   90.00    4.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:05 PM    3    3.00    0.00   87.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00
01:09:05 PM    4    3.00    0.00   86.00    4.00    0.00    0.00    0.00    0.00    0.00    7.00
01:09:05 PM    5    4.00    0.00   85.00    7.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:05 PM    6    3.00    0.00   87.00    5.00    0.00    0.00    0.00    0.00    0.00    5.00
01:09:05 PM    7    2.97    0.00   85.15    7.92    0.00    0.00    0.00    0.00    0.00    3.96
01:09:05 PM    8    6.00    0.00   83.00    8.00    0.00    0.00    0.00    0.00    0.00    3.00
01:09:05 PM    9    5.00    0.00   85.00    1.00    0.00    0.00    0.00    0.00    0.00    9.00
01:09:05 PM   10    5.10    0.00   24.49    0.00    0.00    0.00    0.00    0.00    0.00   70.41
01:09:05 PM   11    2.06    0.00   26.80    0.00    0.00    0.00    0.00    0.00    0.00   71.13
01:09:05 PM   12    4.17    0.00   29.17    0.00    0.00    0.00    0.00    0.00    0.00   66.67
01:09:05 PM   13    4.08    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   77.55
01:09:05 PM   14    4.21    0.00   25.26    0.00    0.00    0.00    0.00    0.00    0.00   70.53
01:09:05 PM   15    2.04    0.00   32.65    0.00    0.00    0.00    0.00    0.00    0.00   65.31
01:09:05 PM   16    2.06    0.00   30.93    0.00    0.00    0.00    0.00    0.00    0.00   67.01
01:09:05 PM   17    2.11    0.00   27.37    0.00    0.00    0.00    0.00    0.00    0.00   70.53
01:09:05 PM   18    3.09    0.00   27.84    0.00    0.00    0.00    0.00    0.00    0.00   69.07
01:09:05 PM   19    9.57    0.00   25.53    0.00    0.00    0.00    0.00    0.00    0.00   64.89
01:09:05 PM   20    3.00    0.00   86.00    8.00    0.00    0.00    0.00    0.00    0.00    3.00
01:09:05 PM   21    2.00    0.00   89.00    6.00    0.00    0.00    0.00    0.00    0.00    3.00
01:09:05 PM   22    3.00    0.00   87.00    6.00    0.00    0.00    0.00    0.00    0.00    4.00
01:09:05 PM   23    1.98    0.00   85.15    7.92    0.00    0.00    0.00    0.00    0.00    4.95
01:09:05 PM   24    1.98    0.00   84.16    8.91    0.00    0.00    0.00    0.00    0.00    4.95
01:09:05 PM   25   10.89    0.00   76.24    7.92    0.00    0.00    0.00    0.00    0.00    4.95
01:09:05 PM   26    3.96    0.00   81.19    1.98    0.00    0.00    0.00    0.00    0.00   12.87
01:09:05 PM   27    9.90    0.00   79.21    3.96    0.00    0.00    0.00    0.00    0.00    6.93
