procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 55024264  22800 7863640    0    0     0 148476 47346 90658  2  5 92  1  0
 4  0      0 54667452  22828 8216556    0    0     0 132180 46401 89030  2  5 92  0  0
 9  0      0 54335080  22856 8546664    0    0     0 132180 47072 91012  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 56131016  22892 6743928    0    0     0 117044 45068 84638  2  5 92  0  0
 7  0      0 55835676  22928 7052508    0    0     0 131756 46175 86883  2  5 92  1  0
 7  0      0 55952672  22964 6925920    0    0     0 129128 45931 84309  2  5 92  1  0
 3  1      0 55550804  22984 7330228    0    0     0 128804 44972 81745  3  5 91  0  0
 7  0      0 55673484  23016 7212560    0    0     0 65944 45304 85009  2  5 92  1  0
 5  0      0 55005332  23172 7875676    0    0     4 455956 56917 80025  3  7 89  1  0
 4  0      0 55828072  23228 7117912    0    0     0 386852 48782 90047  2  6 90  1  0
 1  1      0 55445452  23252 7507888    0    0     0 127964 45591 84476  2  5 92  1  0
 3  1      0 55122688  23292 7827688    0    0     4 135748 47882 90864  3  5 92  1  0
 6  0      0 55237692  23328 7707232    0    0     0 124016 46660 87137  2  5 92  1  0
 8  0      0 54944620  23364 8005916    0    0     0 131824 46788 88672  3  5 92  1  0
 2  0      0 54641292  23392 8306460    0    0     0 131644 46313 86884  2  5 92  1  0
 6  0      0 54796524  23416 8137580    0    0     0 52824 45478 83380  2  5 92  0  0
 4  0      0 54498352  23444 8446740    0    0     0 131964 45752 86094  3  5 92  0  0
 4  0      0 54876892  23564 8066036    0    0     8 200232 57080 84420  2  5 92  1  0
 4  0      0 54579600  23592 8356504    0    0     0 131668 46034 87144  3  5 92  0  0
 5  2      0 54035500  23640 8869896    0    0     0 379928 48106 89483  3  6 91  1  0
 5  1      0 55040388  23704 7829532    0    0     0 321328 47578 87540  3  8 88  1  0
 3  1      0 54900588  23740 7983168    0    0     8 176332 48996 93725  2  5 92  1  0
 4  0      0 54619452  23788 8260804    0    0     0 154264 47774 90185  2  5 92  1  0
 6  0      0 54344368  23816 8534480    0    0     0 122844 47683 91090  3  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 54052388  23848 8823952    0    0     0 132184 48330 92968  2  5 92  0  0
 4  0      0 53719360  23876 9144960    0    0     0 132180 47911 91398  2  6 91  0  0
 3  1      0 53392568  23992 9478352    0    0     8 256000 57735 86597  3  5 91  1  0
 5  1      0 53039744  24028 9831876    0    0     4 65912 48751 93691  3  5 92  0  0
 3  1      0 52716452  24052 10155396    0    0     0 131644 48379 93573  2  5 92  0  0
 4  0      0 54489816  24084 8381268    0    0     0 120200 44164 80808  2  5 92  0  0
